Target,cg00219921,cg00636427,cg00771778,cg00849570,cg01639201,cg01884715,cg04115006,cg04537602,cg04603130,cg04635849,cg05350315,cg05496363,cg05501357,cg06243638,cg06734169,cg08641579,cg09174690,cg09894276,cg11276456,cg11374732,cg11913894,cg11963436,cg11993925,cg12176476,cg12697442,cg14046074,cg15573998,cg15692052,cg15989608,cg16277479,cg16397722,cg16583193,cg17184477,cg17374802,cg17458101,cg17983571,cg18036763,cg19048327,cg19064302,cg19486047,cg20432680,cg20500144,cg21040096,cg21158528,cg22205544,cg22755445,cg24427243,cg25613180,cg25783497,cg26788916
RA_119,0.950241681,0.967381945,0.86422083,0.431719243,0.00957479,0.93538886,0.940003303,0.540789702,0.75670321,0.822020127,0.668932899,0.928117254,0.490765865,0.754894851,0.008172597,,0.679088008,0.620563459,0.006561366,0.974898801,0.008783941,0.980828635,0.312717769,0.005037774,0.028687227,0.915893399,0.951087691,0.892649943,0.145133641,0.045860333,0.978758924,0.978161751,0.033599809,0.871444329,0.007433947,0.978328576,0.025366791,0.914826732,0.008266786,0.931606539,0.970118385,0.006689295,0.915148361,0.005568781,0.666760387,0.639761529,0.011066822,0.649740513,0.965311203,0.014421084
RA_118,0.95110944,0.961733528,0.81031748,0.441943054,0.009469718,0.954000386,0.94019113,0.579608133,0.385666458,0.87508134,0.654068431,0.862872945,0.454790457,0.693470149,0.005532741,,0.619548682,0.696583722,0.006871054,0.969521474,0.007469183,0.979287167,0.280436191,0.005161838,0.021781583,0.912943599,0.95362083,0.806463046,0.135925869,0.049872568,0.975108375,0.969750428,0.031029987,0.888020191,0.007432911,0.97337997,0.022385785,0.900534765,0.007751997,0.925118356,0.950037554,0.006653145,0.789633078,0.00776398,0.684174153,0.670911844,0.009762845,0.578566803,0.958569289,0.028094955
RA_117,0.824687222,0.962115647,0.877331685,0.424399444,0.011509059,0.958837457,0.904674567,0.34057324,0.717736863,0.843148846,0.3386372,0.862266724,0.769112569,0.581632653,0.009492133,,0.538790128,0.84589613,0.006120934,0.974244135,0.010249157,0.980975134,0.31845513,0.006784286,0.040828678,0.908539687,0.878296542,0.5941245,0.155225257,0.083226441,0.963228828,0.976456143,0.041279143,0.843311695,0.005655438,0.962887883,0.030948751,0.804638007,0.007461037,0.901130414,0.978927082,0.007892447,0.88093564,0.006423057,0.692323411,0.710750996,0.008552212,0.736953705,0.946947135,0.031283152
RA_116,0.957181593,0.964220048,0.807477633,0.444440932,0.010478333,0.95647885,0.93997863,0.606058654,0.474283254,0.851616537,0.650621732,0.935371863,0.382943343,0.628200229,0.008497285,,0.615930481,0.84331207,0.006322581,0.971404937,0.007669854,0.978583288,0.363423381,0.005285523,0.027245376,0.914795278,0.945627803,0.856500484,0.138770221,0.053699831,0.968495219,0.97285949,0.033602971,0.865376702,0.006509827,0.977311542,0.006127451,0.890834544,0.007747296,0.909248658,0.977629442,0.008452589,0.777818691,0.00645514,0.699437006,0.652227561,0.009097842,0.543711824,0.958142657,0.019322514
RA_115,0.944078196,0.966511168,0.84426761,0.374362792,0.009760818,0.945146893,0.924165728,0.497611374,0.776320078,0.801863502,0.557148883,0.910814257,0.536340137,0.753075571,0.008056496,,0.653585277,0.533327077,0.006431608,0.973073606,0.007728584,0.979183438,0.194646335,0.006888448,0.020131155,0.907927531,0.955091089,0.784046367,0.133893284,0.047895363,0.970490347,0.978834341,0.031417766,0.82951789,0.00661194,0.987782805,0.016720085,0.906205419,0.00656791,0.909784918,0.982639747,0.006385864,0.896315327,0.006615487,0.655423193,0.65899281,0.009379019,0.598585357,0.960001396,0.025248742
RA_113,0.91816937,0.962650641,0.781237854,0.419628695,0.008931146,0.940838418,0.939028219,0.576656325,0.37320617,0.882452064,0.615168061,0.897857413,0.460520232,0.711356162,0.007750741,,0.596737947,0.738081064,0.005669574,0.967144,0.009733263,0.981197281,0.277646456,0.005649765,0.025345942,0.915410009,0.949958299,0.857713737,0.159652854,0.041368001,0.971622402,0.973495829,0.035674867,0.877123385,0.006539093,0.973051662,0.013888889,0.902984101,0.006534498,0.915430524,0.966325922,0.0069087,0.878103429,0.007226913,0.681634386,0.668202152,0.00966333,0.610528982,0.965261584,0.01166471
RA_112,0.952566558,0.963644325,0.798632271,0.386287987,0.008883632,0.961560236,0.937278431,0.582863179,0.689774629,0.813388753,0.709652998,0.931252937,0.43405884,0.741190198,0.010689426,,0.638379452,0.600897492,0.005584946,0.96857997,0.008905226,0.981207144,0.281554617,0.005769704,0.021188905,0.91319263,0.969654447,0.846626878,0.205666565,0.044098443,0.973475578,0.971281453,0.028756851,0.877083832,0.006886854,0.979075054,0.012440582,0.897209522,0.007622791,0.907159458,0.978179332,0.006952794,0.91785552,0.006717397,0.728388036,0.655950075,0.009866132,0.542778228,0.965731207,0.010330385
RA_110,0.922109116,0.955162525,0.819737381,0.353417797,0.009976222,0.957482321,0.912530727,0.546137628,0.386252504,0.925275556,0.557560034,0.878492043,0.5276111,0.628923077,0.007247067,,0.426861795,0.672417849,0.006803134,0.962709154,0.009232001,0.982905772,0.304760613,0.006531115,0.028166466,0.902306793,0.901582131,0.783539766,0.141601569,0.063374649,0.967564582,0.973854019,0.026060444,0.874218404,0.007954957,0.974321078,0.034963038,0.896703315,0.00696881,0.902984108,0.978621645,0.004799864,0.853900853,0.007140982,0.780522614,0.653953581,0.009871887,0.617291652,0.959585132,0.019155634
RA_11,0.946493735,0.96463763,0.816948713,0.43660952,0.00902858,0.958889105,0.919827592,0.529827678,0.179231431,0.858269226,0.537829239,0.91624059,0.528404463,0.717465753,0.006413945,,0.476220591,0.615821941,0.006804406,0.972403203,0.007607673,0.977524115,0.281587153,0.00704537,0.027588857,0.902180231,0.919329492,0.826655891,0.147225749,0.050426895,0.9737856,0.931525456,0.029123942,0.84395774,0.006649873,0.979092552,0.020250896,0.872293746,0.006887827,0.897758438,0.978026953,0.010063292,0.87761257,0.007448703,0.633787459,0.663337469,0.008912055,0.620071353,0.960867365,0.02292376
RA_108,0.91607693,0.965685124,0.838631084,0.447699677,0.009661309,0.957453914,0.945726743,0.634356558,0.729057339,0.77651572,0.603266337,0.912121008,0.496334874,0.725733634,0.007475069,,0.674251541,0.822549239,0.006845382,0.973762659,0.008886245,0.981595092,0.295125566,0.005829463,0.033041256,0.89542381,0.932518597,0.827925272,0.160787156,0.059022567,0.967596225,0.98112084,0.031850364,0.810689885,0.007333624,0.96571345,0.019047619,0.912851495,0.007222513,0.922126682,0.981792586,0.009175599,0.901682519,0.006465048,0.694825601,0.738562339,0.008918865,0.66902652,0.961814322,0.022130725
RA_106,0.947628624,0.908705855,0.7556674,0.370678658,0.009488394,0.678595362,0.922968468,0.422542769,0.465329459,0.802865798,0.496902779,0.787256952,0.654745009,0.507109005,0.008525006,,0.584506035,0.832452556,0.005689617,0.971071174,0.007983463,0.981991849,0.307702696,0.005968245,0.018656331,0.904229829,0.81180989,0.798244039,0.094413268,0.070261714,0.920539777,0.962425884,0.036536079,0.858066206,0.006812182,0.97340533,0.034622843,0.841412479,0.006796303,0.860426608,0.934573521,0.007403053,0.778944302,0.007157062,0.758278012,0.515353439,0.013079278,0.659636766,0.949174452,0.025172806
RA_105,0.920005278,0.967896784,0.790391537,0.426169474,0.009658996,0.958957307,0.939406899,0.561616499,0.670167106,0.771828941,0.602477488,0.907793133,0.522988555,0.704454343,0.00780545,,0.608026697,0.790491406,0.006730538,0.970865031,0.007880093,0.979842334,0.349037649,0.008230542,0.026313931,0.914471947,0.951890715,0.776653883,0.187921885,0.046555296,0.976545286,0.975280361,0.039495782,0.864754328,0.00709454,,0.030748663,0.897692428,0.007257355,0.913795668,0.978932718,0.006387609,0.913888514,0.005859969,0.712358269,0.682609119,0.008998462,0.63601971,0.965647354,0.013210254
RA_104,0.941022258,0.966456062,0.805172155,0.454934289,0.010262773,0.952612795,0.936906588,0.660178276,0.679456793,0.807589643,0.702452547,0.942011039,0.39361777,0.684706398,0.006589644,,0.579312467,0.797187824,0.006797387,0.972136525,0.007666031,0.982356006,0.257051112,0.005691287,0.025659658,0.920200857,0.948863636,0.903040337,0.164859994,0.044432496,0.973172361,0.977549599,0.03353056,0.866941969,0.006518668,0.981288042,0.012626746,0.90769186,0.008249753,0.920056326,0.959747427,0.007442084,0.927288456,0.005914791,0.749734817,0.648825386,0.010756036,0.57272817,0.966283303,0.015278567
RA_101,0.93796051,0.965916234,0.79442452,0.417596167,0.008831944,0.937180717,0.949268569,0.593848696,0.514883824,0.870708444,0.612894742,0.902909545,0.499865857,0.688939567,0.012064111,,0.607384418,0.875259679,0.006774129,0.972399092,0.007905252,0.980702208,0.255147589,0.004932793,0.017603062,0.916819746,0.962266778,0.738397465,0.158266405,0.035860433,0.971126321,0.977837526,0.032262406,0.890627123,0.006362545,0.975185185,0.008141026,0.909720829,0.008644744,0.931473088,0.982815347,0.009580337,0.934002953,0.008953483,0.634608763,0.681634287,0.009895474,0.629784289,0.965616046,0.014013686
RA_100,0.938760444,0.96491543,0.782806984,0.399408718,0.009019709,0.961608749,0.943089874,0.546208134,0.4634366,0.812843873,0.698961618,0.922925574,0.43400267,0.7601543,0.00957862,,0.638775261,0.721424273,0.006341964,0.97269258,0.007074602,0.980337373,0.320553805,0.006716406,0.034493115,0.926738415,0.957570263,0.828410144,0.130464769,0.03913647,0.975080516,0.976818663,0.032049633,0.879582721,0.006850471,0.969619389,0.016133467,0.93268433,0.007095115,0.931831662,0.978480821,0.006556321,0.931027658,0.006445922,0.65764436,0.663694311,0.0095385,0.56798464,0.967011284,0.012416246
RA_1,0.936202398,0.962980096,0.804292883,0.417809256,0.01034202,0.957256653,0.923787415,0.594271395,0.7159532,0.940129275,0.634027749,0.919579512,0.500296571,0.750213129,0.008141689,,0.626186505,0.532026,0.004785344,0.968196465,0.005987088,0.977962698,0.413080133,0.009821059,0.026124476,0.884388028,0.921368766,0.864759321,0.164811644,0.042187097,0.979239759,0.96857105,0.03150753,0.829677277,0.007343102,0.973655847,,0.884333821,0.006939719,0.9088189,0.978812855,0.008805957,0.916275166,0.00608731,0.805358438,0.662739741,0.00701036,0.628207214,0.962790335,0.023151486
OA_8,0.87547777,0.967807538,0.842432235,0.424764063,0.009931042,0.94991892,0.938984288,0.529032101,0.722109608,0.856987038,0.484836322,0.891987302,0.654072189,0.66850907,0.0086838,,0.581024212,0.62451226,0.006464129,0.968820687,0.008609265,0.980708735,0.375317923,0.006160115,0.030325674,0.911150418,0.926948052,0.793834653,0.117371801,0.06155326,0.969805833,0.976453663,0.044076112,0.854076521,0.006766127,0.973192799,0.034286602,0.890693585,0.00793704,0.908136125,0.965772864,0.00695757,0.78595484,0.00650587,0.647836999,0.714844397,0.009877342,0.675520681,0.956906074,0.02464569
OA_7,0.908069279,0.961229314,0.810478604,0.432512284,0.009799648,0.949140752,0.919647866,0.455403189,0.376595171,0.934082567,0.544600889,0.905354048,0.528528579,0.686984728,0.008565409,,0.62926565,0.829316264,0.007268943,0.970684647,0.008818805,0.98023613,0.328943583,0.00602644,0.026110772,0.907693008,0.926271811,0.76072735,0.187873416,0.056489771,0.970455316,0.973010711,0.036766571,0.847613861,0.006790264,0.978095754,0.016442574,0.846982773,0.007844419,0.882896643,0.945499941,0.007783482,0.771454381,0.008963467,0.696199189,0.683219663,0.00970407,0.641369322,0.958016974,0.022426623
OA_6,0.909531081,0.96050346,0.800533539,0.437710402,0.008919522,0.939446615,0.931123663,0.475189586,0.57517802,0.877598515,0.550012603,0.90087393,0.534498831,0.665255945,0.00580667,,0.600962382,0.800651942,0.007894613,0.970697541,0.007710619,0.978728276,0.342671463,0.007519616,0.022012679,0.897782344,0.94921838,0.790538787,0.182779078,0.055892462,0.96584339,0.974082765,0.033189199,0.871390485,0.007146932,0.968964143,0.022007875,0.897028477,0.007730596,0.892441042,0.949042717,0.005729266,0.901262676,0.007153465,0.729523568,0.704870207,0.010386542,0.641678451,0.964332558,0.018672803
OA_51,0.932756765,0.963911145,0.778636452,0.397331936,0.010421745,0.957859537,0.938646878,0.529417148,0.466294827,0.88340206,0.618527649,0.866075046,0.448668905,0.690082089,0.006149363,,0.528307502,0.745415516,0.005999518,0.97010231,0.008285734,0.980874426,0.307433211,0.007936354,0.024088335,0.919836542,0.940947316,0.818724129,0.147337463,0.049728316,0.971832617,0.97259758,0.03056623,0.866122124,0.007442459,0.976456952,0.019406563,0.898818817,0.007388523,0.909139247,0.946427353,0.007075026,0.791895503,0.007994786,0.665295532,0.684078475,0.009297797,0.598140361,0.962600847,0.014824812
OA_50,0.914727681,0.963812373,0.776464883,0.440570999,0.009470732,0.956441574,0.921245245,0.553915862,0.696483521,0.795656081,0.589809926,0.862423944,0.425016987,0.682454624,0.007289727,,0.563296612,0.846123929,0.00708789,0.967354352,0.009524608,0.980290403,0.263731522,0.004809604,0.034253296,0.897769645,0.947790746,0.848660213,0.142752359,0.048503784,0.969804405,0.97311689,0.031570209,0.850453108,0.009249344,0.974702531,0.021755145,0.898687765,0.007642361,0.916382052,0.956770505,0.008329869,0.855329027,0.008952991,0.71581339,0.642321529,0.010828744,0.568313723,0.959148044,0.029088107
OA_5,0.925023321,0.963397133,0.831449766,0.418522325,0.012041029,0.960468014,0.936200393,0.531706167,0.426866514,0.797674631,0.526663961,0.892664962,0.553718309,0.673214286,0.006536956,,0.701402565,0.740895938,0.007528434,0.971227633,0.00807463,0.981683658,0.333580141,0.004355889,0.023808227,0.917647738,0.917013831,0.737791934,0.162560436,0.041015193,0.969679975,0.974552186,0.040040728,0.871874149,0.006784563,0.971055832,0.026756324,0.881046616,0.00736674,0.911119305,0.952181534,0.007206433,0.915941752,0.006633974,0.752459842,0.699012768,0.009810784,0.65278833,0.95026502,0.023913931
OA_48,0.904317881,0.958733608,0.831600246,0.466239039,0.010325451,0.940479423,0.9323473,0.589112277,0.748634836,0.86257745,0.550129375,0.880270799,0.528419056,0.644889948,0.010725919,,0.613263645,0.86441928,0.006723772,0.974055855,0.007724128,0.985563208,0.305215322,0.005466312,0.022909419,0.907833908,0.93643681,0.77448178,0.156090975,0.047140054,0.971501887,0.972112791,0.034773735,0.840094538,0.007934593,0.980129466,0.042017662,0.865770157,0.00731575,0.923702902,0.965471387,0.00838768,0.783665076,0.009850125,0.699345983,0.642104155,0.009165094,0.65497483,0.950472278,0.028736362
OA_44,0.904299489,0.963365413,0.805106214,0.440173418,0.009584381,0.953866313,0.929627652,0.515603911,0.669318479,0.77445758,0.56127921,0.80128366,0.513426971,0.650466893,0.007484466,,0.485200909,0.853982406,0.006965899,0.974338871,0.008778446,0.983783374,0.401092572,0.005477227,0.0407731,0.905649294,0.94124351,0.722356037,0.126994047,0.049887236,0.971974523,0.968750887,0.034879525,0.844620777,0.00863311,0.97413003,0.011279413,0.886896335,0.006189103,0.899492503,0.982752927,0.00617174,0.78206875,0.008528492,0.809614332,0.649542674,0.010728966,0.608390383,0.955403569,0.022676955
OA_43,0.929237748,0.96309593,0.810088726,0.443331585,0.00940973,0.946532864,0.929987089,0.546969853,0.745508681,0.877723773,0.596003256,0.896004052,0.464777373,0.670671656,0.005897779,,0.519953834,0.690120524,0.007392516,0.973331403,0.009445208,0.978956749,0.305611609,0.006143823,0.026685497,0.912414232,0.946855139,0.822188863,0.175075711,0.038249316,0.971207022,0.973036252,0.033281656,0.872240721,0.00626067,0.973497801,0.019150579,0.899853135,0.006898082,0.908353188,0.96059936,0.00632419,0.915743486,0.006197361,0.718180915,0.672862167,0.009593588,0.582265198,0.96214795,0.01682739
OA_40,0.949841629,0.963125254,0.773441578,0.345566436,0.008752866,0.958192202,0.928873675,0.585929355,0.598670725,0.878014544,0.678856577,0.910903094,0.463596673,0.725635381,0.00794317,,0.522716628,0.581248852,0.006044618,0.964251871,0.008133554,0.982776526,0.23873882,0.005270949,0.018887925,0.904088792,0.960515925,0.833097825,0.114145097,0.050644729,0.974834486,0.978314708,0.030634373,0.831017881,0.008269527,0.967651098,0.012300867,0.899856418,0.00717393,0.908564183,0.93811455,0.006285805,0.926373994,0.007860207,0.627400528,0.659497146,0.011225256,0.595862559,0.962522923,0.014518144
OA_4,0.937905835,0.96519264,0.788868765,0.454687286,0.010321335,0.959793359,0.938216033,0.595667807,0.689916985,0.797901725,0.648784556,0.912410119,0.456428571,0.703703704,0.005626221,,0.620972237,0.795143932,0.005855479,0.972620575,0.007145449,0.97741475,0.303127804,0.004496309,0.023427384,0.902528549,0.940423308,0.846091731,0.171213094,0.048951235,0.979126373,0.97664344,0.036919814,0.865160704,0.007460532,0.988205128,0.024596717,0.884620592,0.007917592,0.913986559,0.979898457,0.007040708,0.886054685,0.006670552,0.645772286,0.658513579,0.008779589,0.585381752,0.962942409,0.016224575
OA_39,0.937911134,0.962322249,0.793665351,0.424743278,0.00867104,0.937483544,0.939878104,0.543111782,0.669776774,0.873109258,0.574045048,0.9263879,0.507103213,0.713094393,0.009372199,,0.615939147,0.640768527,0.005803477,0.973992561,0.008445811,0.981248975,0.345487348,0.003852614,0.02386138,0.917755218,0.95166798,0.781015589,0.142435131,0.044699118,0.96808143,0.971383379,0.032879896,0.880036893,0.006793048,0.982106663,0.016858346,0.914980948,0.004927499,0.917573816,0.979673655,0.0071868,0.792082071,0.006174601,0.658932032,0.691962035,0.009390156,0.625698046,0.964240849,0.011879804
OA_37,0.93955608,0.96573396,0.820648148,0.41098372,0.010574689,0.956640239,0.940203917,0.593261161,0.281639756,0.799465321,0.591370359,0.925119099,0.485534835,0.704180064,0.008288685,,0.626883071,0.838816035,0.00685549,0.96939417,0.00869418,0.979906141,0.337847652,0.00559214,0.023941694,0.91059105,0.947250745,0.862858749,0.11336858,0.057386837,0.969339466,0.976823777,0.036722084,0.877472639,0.006904248,0.975884381,0.021610672,0.909266123,0.007127105,0.913665951,0.969651159,0.008566405,0.897393628,0.006287359,0.793933466,0.687669377,0.009812448,0.625923884,0.962757359,0.019435779
OA_36,0.887002258,0.964505122,0.830655961,0.442369435,0.009434102,0.899674575,0.935478493,0.388319658,0.561784273,0.846240994,0.435946334,0.884038588,0.647474009,0.610969091,0.00637116,,0.535683124,0.816880097,0.006472774,0.973278924,0.009555576,0.98401205,0.341616228,0.005408261,0.031556198,0.907863753,0.900306748,0.780447566,0.123009709,0.072159177,0.962870604,0.974873305,0.04167977,0.874623193,0.006862868,0.978671518,0.027423308,0.888816046,0.008011747,0.901346898,0.956669761,0.007608405,0.890992913,0.006179116,0.721875,0.703179475,0.010272795,0.672310301,0.961241337,0.020061953
OA_35,0.942964614,0.963172616,0.771267747,0.436833028,0.010744425,0.946601741,0.946038645,0.494301797,0.774009571,0.859123229,0.590562511,0.920087372,0.538875647,0.704846877,0.007706323,,0.60844758,0.848701588,0.005832659,0.963944321,0.008276512,0.978837237,0.279916717,0.005615008,0.025172011,0.912700782,0.962383613,0.818327653,0.121403471,0.042971232,0.965104879,0.976428058,0.036211856,0.894883602,0.006777719,0.933686442,0.015683595,0.903993313,0.007813697,0.938893343,0.972789793,0.008179547,0.92546704,0.007643535,0.688198312,0.718908572,0.010305977,0.629029022,0.965496714,0.016883259
OA_34,0.913210002,0.964708179,0.817100344,0.469310295,0.009675648,0.955775915,0.935592541,0.591564483,0.650214153,0.953560844,0.626911553,0.920512836,0.50867325,0.729024488,0.003906666,,0.672618225,0.831293703,0.006067375,0.976871424,0.008717168,0.981679344,0.303606841,0.005937809,0.025429452,0.917534796,0.942801849,0.813483475,0.119793293,0.054429604,0.978338331,0.973968174,0.03598325,0.852123817,0.006955194,0.967438878,0.041009991,0.899355418,0.007410867,0.918095079,0.979898686,0.007204547,0.902404624,0.00528322,0.687723644,0.682165039,0.010006567,0.610144783,0.961170419,0.017451772
OA_33,0.910087407,0.961725937,0.814572648,0.440205819,0.010771801,0.952066989,0.928679352,0.589489454,0.6829962,0.801357402,0.610686179,0.892577747,0.485032398,0.708762386,0.009785805,,0.551783572,0.731959257,0.006419402,0.971121651,0.007686229,0.978632925,0.257840311,0.007616686,0.027503941,0.912435758,0.94717613,0.783748957,0.133979838,0.045624441,0.971073636,0.972601236,0.034811808,0.827821198,0.008192727,0.980476921,0.01495458,0.888438795,0.007423099,0.907515741,0.978877469,0.006788418,0.916684144,0.007007939,0.732882219,0.702295311,0.01057998,0.633937469,0.965232477,0.014481672
OA_31,0.961297319,0.962079861,0.77996166,0.427058961,0.010004787,0.963282557,0.943033475,0.603589864,0.719975854,0.813371105,0.58486727,0.93454832,0.486335969,0.690601737,0.008377815,,0.559800694,0.554291419,0.006709473,0.965974135,0.008362461,0.978590971,0.230995821,0.005069063,0.023950462,0.914902716,0.937023256,0.766265707,0.132409462,0.043481362,0.97292454,0.973413873,0.038882919,0.86030511,0.006326994,0.976178179,0.022703097,0.869838911,0.007226995,0.910602369,0.957665724,0.007912558,0.929204947,0.008246407,0.787709467,0.719837176,0.010186404,0.601085334,0.964068241,0.013283525
OA_3,0.947345037,0.961351683,0.789737139,0.42462648,0.008786015,0.953713411,0.94082787,0.583645878,0.748895137,0.960394884,0.728590705,0.90585882,0.328613666,0.715063001,0.006397054,,0.62095441,0.816055113,0.005141625,0.967508512,0.007233177,0.978989428,0.28257034,0.006268211,0.018637896,0.910472492,0.964421416,0.891767492,0.136509776,0.034571934,0.973672024,0.976358612,0.032684265,0.888675332,0.007764997,0.971524175,0.01320249,0.92094206,0.00711517,0.930785218,0.978676019,0.0077489,0.919489043,0.007820215,0.775959743,0.665593633,0.010683036,0.545554304,0.964436328,0.012632382
OA_28,0.966745893,0.964683398,0.82219257,0.397468928,0.009362414,0.964377534,0.932165252,0.535770191,0.710297457,0.877077963,0.675779504,0.909289609,0.381802808,0.720018521,0.010433682,,0.57395728,0.854644239,0.007287076,0.973665378,0.007548498,0.979852694,0.366215003,0.006102467,0.026136535,0.918904431,0.958543808,0.831623748,0.10677835,0.038531921,0.974071231,0.973258443,0.027412363,0.886997347,0.005993054,0.977189523,0.015369899,0.913901893,0.007716495,0.937916531,0.960746721,0.007388948,0.90864987,0.006432529,0.771546432,0.671750121,0.009990364,0.582977065,0.965610157,0.012434344
OA_24,0.800637815,0.961223931,0.823150453,0.42323037,0.01017808,0.955260894,0.929855333,0.528003819,0.750188377,0.783533566,0.491234753,0.881410902,0.6241934,0.678444491,0.008084082,,0.652275801,0.860247763,0.007789035,0.971658181,0.010310379,0.98058225,0.33854886,0.006935307,0.027435307,0.905865502,0.914636397,0.745151501,0.160188194,0.07219001,0.972836735,0.969929259,0.03470181,0.858962578,0.009046838,0.970672359,0.042253517,0.877211512,0.008294322,0.891879997,0.971448877,0.010209662,0.884296946,0.008109559,0.727283179,0.67209167,0.011443691,0.639327295,0.958799166,0.027132296
OA_22,0.943837159,0.96239108,0.821050415,0.422646582,0.010865654,0.922183505,0.929606346,0.568720379,0.563964208,0.861713332,0.613961437,0.904010213,0.44723182,0.709237446,0.008709403,,0.568492887,0.774207777,0.007412386,0.972904073,0.008691768,0.982891099,0.282379639,0.007615449,0.021917289,0.908765316,0.942075472,0.792566973,0.142194288,0.041623923,0.960778365,0.975377798,0.030356624,0.885781415,0.006765668,0.975155201,0.014846717,0.883391428,0.008970983,0.90631997,0.936824817,0.00754041,0.79336912,0.006321418,0.797070301,0.705669254,0.01214936,0.596948924,0.963890128,0.014597011
OA_21,0.877556334,0.959769057,0.804885523,0.417754282,0.010134849,0.949600783,0.933133628,0.423567941,0.471798128,0.856210027,0.528456615,0.870101628,0.61173927,,0.006745237,,0.623969525,0.688058774,0.00568722,0.968564715,0.00829211,0.979858007,0.310823526,0.006386444,0.027486559,,0.912023076,0.72798398,,0.055341646,0.97595118,0.97331689,0.039454733,0.845267373,0.007191957,0.935518203,0.032324672,,0.006881614,,0.95276024,,0.890586821,0.006889532,0.784380902,,0.010891342,,0.961005061,0.020021265
OA_2,0.90351016,0.963531954,0.801978197,0.401267886,0.009530506,0.940181952,0.928741774,0.536724847,0.469235464,0.928371792,0.509168785,0.92813395,0.583298561,0.672216844,0.007327716,,0.6045888,0.788347844,0.005813625,0.968071327,0.008300909,0.980628462,0.292121622,0.004389136,0.023634594,0.907856073,0.928025852,0.750832305,0.107058324,0.048441317,0.973373553,0.970111995,0.031401562,0.871997968,0.005570257,0.977593455,0.019325566,0.859180271,0.007644344,0.899562149,0.97638689,0.006609274,0.787907887,0.007691496,0.691167976,0.699281673,0.010227629,0.634945033,0.959323034,0.023466633
OA_18,0.949851068,0.961286324,0.810494019,0.420408383,0.009284762,0.96189271,0.934973001,0.514172009,0.720919618,0.871710463,0.647645597,0.919165882,0.435724158,0.675572519,0.007628933,,0.65637427,0.824849435,0.006497612,0.973570623,0.006666598,0.980486578,0.30574613,0.007608603,0.019325175,0.907946515,0.953045211,0.809389845,0.214590851,0.041184309,0.969497479,0.972428933,0.039810917,0.886251933,0.008455385,0.981089917,0.023998469,0.89153895,0.007024876,0.907727282,0.961736107,0.006561266,0.920250775,0.008310989,0.678834731,0.673085162,0.009580174,0.583838389,0.956574424,0.011228092
OA_17,0.944139446,0.965437087,0.807178794,0.406747731,0.010703567,0.94998217,0.952446602,0.561131127,0.3863971,0.816990963,0.633449001,0.895657606,0.456770785,0.740205681,0.006186318,,0.578203039,0.684662255,0.007124667,0.971368095,0.007382847,0.981101141,0.277907629,0.006913616,0.024819139,0.906986974,0.960136498,0.812226966,0.145901561,0.044180564,0.974424847,0.976182371,0.033767548,0.881783719,0.008267781,0.979665663,0.01367624,0.906014938,0.00747613,0.926053043,0.978023133,0.00689715,0.926761316,0.006261764,0.726381025,0.710746318,0.010451257,0.608185838,0.963733677,0.015083122
OA_16,0.936678052,0.965102224,0.82494751,0.476732476,0.008042121,0.942986868,0.922281866,0.439755563,0.580011624,0.858282479,0.483056167,0.889501977,0.638460251,0.703293368,0.006840987,,0.631340804,0.87162276,0.004702772,0.968559906,0.007579038,0.98138308,0.307865302,0.005054118,0.028956728,0.916655685,0.928178291,0.831989084,0.163752327,0.048897842,0.96744751,0.977994315,0.041262483,0.846941878,0.007478527,0.978633386,0.032851376,0.877459598,0.006630081,0.875033286,0.956334271,0.007753756,0.778149643,0.007936665,0.75747028,0.703821654,0.009627958,0.672346409,0.941179947,0.021004328
OA_14,0.942857371,0.963650066,0.771522188,0.378548821,0.010362698,0.957576067,0.935429381,0.569822438,0.629803124,0.873182098,0.59826464,0.927322916,0.503576488,0.698829372,0.008412295,,0.612139003,0.90131682,0.006842872,0.972373335,0.005806207,0.981634199,0.243615806,0.005768494,0.02428351,0.918123543,0.952331962,0.857288343,0.192798692,0.034524028,0.969360811,0.972633669,0.034105463,0.875503562,0.00609763,0.975485432,0.034672709,0.906462405,0.007568852,0.907450832,0.950790684,0.006555693,0.779066822,0.008163311,0.668640939,0.696085622,0.009310014,0.61770151,0.962409927,0.012644346
OA_13,0.956225044,0.96743898,0.791680658,0.375120349,0.009513899,0.939078408,0.941043434,0.525521482,0.680018988,0.871926384,0.64916427,0.925475895,0.38384065,0.72273074,0.005527806,,0.495705959,0.784165594,0.006487554,0.969747005,0.007339358,0.981193474,0.24995014,0.00514526,0.025438261,0.91256893,0.957962199,0.827945696,0.122891284,0.037679045,0.973076106,0.975247346,0.038999658,0.900319072,0.007420255,0.970072162,0.020225375,0.901703117,0.007005389,0.917220886,0.959815001,0.006517773,0.796658228,0.007444848,0.743677124,0.672549871,0.010623995,0.598539066,0.966125504,0.012202239
